player,name,cluster
/yassin-ayoub/profil/spieler/182573,Yassin Ayoub,0
/kenzo-goudmijn/profil/spieler/412943,Kenzo Goudmijn,0
/noah-naujoks/profil/spieler/578544,Noah Naujoks,0
/lazaros-lamprou/profil/spieler/292356,Lazaros Lamprou,0
/couhaib-driouech/profil/spieler/593837,Couhaib Driouech,0
/jacky-donkor/profil/spieler/553217,Jacky Donkor,0
/marouan-azarkan/profil/spieler/412959,Marouan Azarkan,0
/vicente-besuijen/profil/spieler/412954,Vicente Besuijen,0
/reda-kharchouch/profil/spieler/482826,Reda Kharchouch,0
/mike-van-duinen/profil/spieler/183397,Mike van Duinen,0
/nikolas-agrafiotis/profil/spieler/477274,Nikolas Agrafiotis,0
/raphael-eyongo/profil/spieler/808646,Raphaël Eyongo,0
/filip-stankovic/profil/spieler/552223,Filip Stankovic,0
/barry-lauwers/profil/spieler/434861,Barry Lauwers,0
/kayne-van-oevelen/profil/spieler/790669,Kayne van Oevelen,0
/xavier-mbuyamba/profil/spieler/640432,Xavier Mbuyamba,0
/benaissa-benamar/profil/spieler/387199,Benaissa Benamar,0
/damon-mirani/profil/spieler/257986,Damon Mirani,0
/josh-flint/profil/spieler/638666,Josh Flint,0
/billy-van-duijl/profil/spieler/1008564,Billy van Duijl,0
/derry-john-murkin/profil/spieler/457341,Derry John Murkin,0
/dean-james/profil/spieler/529223,Dean James,0
/brian-plat/profil/spieler/474838,Brian Plat,0
/oskar-buur/profil/spieler/293283,Oskar Buur,0
/deron-payne/profil/spieler/790411,Deron Payne,0
/calvin-twigt/profil/spieler/612758,Calvin Twigt,0
/carel-eiting/profil/spieler/315128,Carel Eiting,0
/florent-sanchez/profil/spieler/607225,Florent Sanchez,0
/walid-ould-chikh/profil/spieler/597104,Walid Ould-Chikh,0
/imran-nazih/profil/spieler/929347,Imran Nazih,0
/joey-antonioli/profil/spieler/702856,Joey Antonioli,0
/francesco-antonucci/profil/spieler/338627,Francesco Antonucci,0
/gaetano-oristanio/profil/spieler/613393,Gaetano Oristanio,0
/flip-klomp/profil/spieler/790482,Flip Klomp,0
/diego-gustavo/profil/spieler/1046796,Diego Gustavo,0
/ibrahim-el-kadiri/profil/spieler/508642,Ibrahim El Kadiri,0
/achraf-douiri/profil/spieler/516761,Achraf Douiri,0
/darius-johnson/profil/spieler/672100,Darius Johnson,0
/daryl-van-mieghem/profil/spieler/177821,Daryl van Mieghem,0
/bilal-ould-chikh/profil/spieler/241324,Bilal Ould-Chikh,0
/jordi-blom/profil/spieler/900070,Jordi Blom,0
/robert-muhren/profil/spieler/186763,Robert Mühren,0
/henk-veerman/profil/spieler/271743,Henk Veerman,0
/lequincio-zeefuik/profil/spieler/728864,Lequincio Zeefuik,0
/etienne-vaessen/profil/spieler/387197,Etienne Vaessen,0
/joel-pereira/profil/spieler/192611,Joel Pereira,0
/mark-spenkelink/profil/spieler/383705,Mark Spenkelink,0
/joey-kesting/profil/spieler/471691,Joey Kesting,0
/shawn-adewoye/profil/spieler/358021,Shawn Adewoye,0
/dario-van-den-buijs/profil/spieler/235274,Dario Van den Buijs,0
/jurien-gaari/profil/spieler/328455,Juriën Gaari,0
/lars-nieuwpoort/profil/spieler/266414,Lars Nieuwpoort,0
/hans-mulder/profil/spieler/45562,Hans Mulder,0
/thierry-lutonda/profil/spieler/416802,Thierry Lutonda,0
/luuk-wouters/profil/spieler/451297,Luuk Wouters,0
/julian-lelieveld/profil/spieler/337673,Julian Lelieveld,0
/said-bakari/profil/spieler/524687,Saïd Bakari,0
/vurnon-anita/profil/spieler/30670,Vurnon Anita,4
/kevin-felida/profil/spieler/433933,Kevin Felida,0
/pelle-clement/profil/spieler/297693,Pelle Clement,0
/patrick-vroegh/profil/spieler/433805,Patrick Vroegh,0
/yassin-oukili/profil/spieler/566911,Yassin Oukili,0
/sebbe-augustijns/profil/spieler/674261,Sebbe Augustijns,0
/iliass-bel-hassani/profil/spieler/160431,Iliass Bel Hassani,0
/chris-lokesa/profil/spieler/671675,Chris Lokesa,0
/zakaria-bakkali/profil/spieler/203378,Zakaria Bakkali,0
/florian-jozefzoon/profil/spieler/124873,Florian Jozefzoon,0
/roy-kuijpers/profil/spieler/469082,Roy Kuijpers,0
/julen-lobete/profil/spieler/625654,Julen Lobete,0
/mats-seuntjens/profil/spieler/187809,Mats Seuntjens,0
/mika-biereth/profil/spieler/565821,Mika Biereth,0
/michiel-kramer/profil/spieler/56523,Michiel Kramer,0
/mickey-van-der-hart/profil/spieler/207048,Mickey van der Hart,0
/eric-oelschlagel/profil/spieler/152460,Eric Oelschlägel,0
/kyan-van-dorp/profil/spieler/452619,Kyan van Dorp,0
/max-wolfs/profil/spieler/618087,Max Wolfs,0
/miguel-araujo/profil/spieler/211420,Miguel Araujo,0
/mike-te-wierik/profil/spieler/155806,Mike te Wierik,0
/julius-dirksen/profil/spieler/566930,Julius Dirksen,0
/jeroen-veldmate/profil/spieler/61867,Jeroen Veldmate,0
/michael-heylen/profil/spieler/255748,Michaël Heylen,0
/dennis-vos/profil/spieler/412939,Dennis Vos,0
/jeff-hardeveld/profil/spieler/263555,Jeff Hardeveld,0
/lorenzo-burnet/profil/spieler/124866,Lorenzo Burnet,0
/mohamed-bouchouari/profil/spieler/546225,Mohamed Bouchouari,0
/keziah-veendorp/profil/spieler/258363,Keziah Veendorp,0
/arnaud-luzayadio/profil/spieler/395509,Arnaud Luzayadio,0
/lucas-bernadou/profil/spieler/536480,Lucas Bernadou,0
/ahmed-el-messaoudi/profil/spieler/303939,Ahmed El Messaoudi,0
/maikel-kieftenbeld/profil/spieler/82332,Maikel Kieftenbeld,0
/jari-vlak/profil/spieler/374213,Jari Vlak,0
/mark-diemers/profil/spieler/187507,Mark Diemers,0
/azzeddine-toufiqui/profil/spieler/460630,Azzeddine Toufiqui,0
/ben-scholte/profil/spieler/556870,Ben Scholte,0
/jasin-assehnoun/profil/spieler/419828,Jasin Assehnoun,0
/jeremy-antonisse/profil/spieler/594273,Jeremy Antonisse,0
/rui-mendes/profil/spieler/387996,Rui Mendes,0
/ole-romeny/profil/spieler/361070,Ole Romeny,0
/oussama-darfalou/profil/spieler/321182,Oussama Darfalou,0
/richairo-zivkovic/profil/spieler/252755,Richairo Zivkovic,0
/metehan-guclu/profil/spieler/395519,Metehan Güçlü,0
/mart-lieder/profil/spieler/211331,Mart Lieder,0
/jeffrey-de-lange/profil/spieler/315253,Jeffrey de Lange,0
/erwin-mulder/profil/spieler/56631,Erwin Mulder,0
/luca-plogmann/profil/spieler/335997,Luca Plogmann,0
/sven-jansen/profil/spieler/690624,Sven Jansen,0
/jose-fontan/profil/spieler/609361,José Fontán,0
/jay-idzes/profil/spieler/546926,Jay Idzes,0
/jamal-amofa/profil/spieler/289651,Jamal Amofa,0
/gerrit-nauber/profil/spieler/85904,Gerrit Nauber,0
/bas-kuipers/profil/spieler/187188,Bas Kuipers,0
/fredrik-oppegard/profil/spieler/539665,Fredrik Oppegard,0
/aventis-aventisian/profil/spieler/451673,Aventis Aventisian,0
/mats-deijl/profil/spieler/369554,Mats Deijl,0
/pim-saathof/profil/spieler/624698,Pim Saathof,0
/enric-llansana/profil/spieler/412945,Enric Llansana,0
/xander-blomme/profil/spieler/496873,Xander Blomme,0
/willum-thor-willumsson/profil/spieler/455127,Willum Thór Willumsson,0
/philippe-rommens/profil/spieler/340791,Philippe Rommens,0
/evert-linthorst/profil/spieler/361112,Evert Linthorst,0
/robbin-weijenberg/profil/spieler/690665,Robbin Weijenberg,0
/oliver-valaker-edvardsen/profil/spieler/374326,Oliver Valaker Edvardsen,0
/sylla-sow/profil/spieler/343184,Sylla Sow,0
/dario-serra/profil/spieler/834768,Darío Serra,0
/bobby-adekanye/profil/spieler/331514,Bobby Adekanye,0
/rashaan-fernandes/profil/spieler/315130,Rashaan Fernandes,0
/jahnoah-markelo/profil/spieler/677382,Jahnoah Markelo,0
/isac-lidberg/profil/spieler/322073,Isac Lidberg,0
/finn-stokkers/profil/spieler/241486,Finn Stokkers,0
/vasilios-barkas/profil/spieler/248658,Vasilios Barkas,0
/fabian-de-keijzer/profil/spieler/462285,Fabian de Keijzer,0
/thijmen-nijhuis/profil/spieler/315235,Thijmen Nijhuis,0
/calvin-raatsie/profil/spieler/485588,Calvin Raatsie,0
/modibo-sagnan/profil/spieler/524925,Modibo Sagnan,0
/mike-van-der-hoorn/profil/spieler/187105,Mike van der Hoorn,0
/tommy-st-jago/profil/spieler/458734,Tommy St. Jago,0
/ramon-hendriks/profil/spieler/436064,Ramon Hendriks,0
/nick-viergever/profil/spieler/93081,Nick Viergever,0
/mark-van-der-maarel/profil/spieler/128042,Mark van der Maarel,0
/ruben-kluivert/profil/spieler/578421,Ruben Kluivert,0
/django-warmerdam/profil/spieler/288449,Django Warmerdam,0
/sean-klaiber/profil/spieler/268113,Sean Klaiber,0
/hidde-ter-avest/profil/spieler/258519,Hidde ter Avest,0
/luuk-brouwers/profil/spieler/369552,Luuk Brouwers,0
/jens-toornstra/profil/spieler/134999,Jens Toornstra,4
/taylor-booth/profil/spieler/513963,Taylor Booth,4
/can-bozdogan/profil/spieler/406609,Can Bozdogan,0
/rocco-robert-shein/profil/spieler/488296,Rocco Robert Shein,0
/bart-ramselaar/profil/spieler/326701,Bart Ramselaar,4
/zakaria-labyad/profil/spieler/123349,Zakaria Labyad,4
/sander-van-de-streek/profil/spieler/190222,Sander van de Streek,0
/victor-jensen/profil/spieler/400548,Victor Jensen,0
/amin-younes/profil/spieler/96167,Amin Younes,4
/othmane-boussaid/profil/spieler/481117,Othmane Boussaid,0
/naoki-maeda/profil/spieler/246197,Naoki Maeda,0
/derensili-sanches-fernandes/profil/spieler/608407,Derensili Sanches Fernandes,0
/tasos-douvikas/profil/spieler/523318,Tasos Douvikas,4
/bas-dost/profil/spieler/56331,Bas Dost,4
/anthony-descotte/profil/spieler/565434,Anthony Descotte,0
/andries-noppert/profil/spieler/276853,Andries Noppert,4
/xavier-mous/profil/spieler/288426,Xavier Mous,0
/jan-bekkema/profil/spieler/312473,Jan Bekkema,0
/pawel-bochniewicz/profil/spieler/248395,Pawel Bochniewicz,0
/sven-van-beek/profil/spieler/256718,Sven van Beek,0
/joost-van-aken/profil/spieler/261546,Joost van Aken,0
/jeffrey-bruma/profil/spieler/88721,Jeffrey Bruma,4
/syb-van-ottele/profil/spieler/485586,Syb van Ottele,0
/timo-zaal/profil/spieler/646670,Timo Zaal,0
/mats-kohlert/profil/spieler/288067,Mats Köhlert,0
/rami-kaib/profil/spieler/274373,Rami Kaib,0
/milan-van-ewijk/profil/spieler/587335,Milan van Ewijk,4
/hussein-ali/profil/spieler/585325,Hussein Ali,0
/thom-haye/profil/spieler/178219,Thom Haye,0
/simon-olsson/profil/spieler/321158,Simon Olsson,0
/anas-tahiri/profil/spieler/308265,Anas Tahiri,0
/djenahro-nunumete/profil/spieler/590775,Djenahro Nunumete,0
/pelle-van-amersfoort/profil/spieler/262613,Pelle van Amersfoort,0
/tibor-halilovic/profil/spieler/324957,Tibor Halilovic,0
/rami-al-hajj/profil/spieler/593415,Rami Al-Hajj,0
/osame-sahraoui/profil/spieler/580657,Osame Sahraoui,0
/alex-timossi-andersson/profil/spieler/454628,Alex Timossi Andersson,0
/che-nunnely/profil/spieler/326030,Ché Nunnely,0
/sydney-van-hooijdonk/profil/spieler/439292,Sydney van Hooijdonk,0
/daniel-karlsbakk/profil/spieler/661205,Daniel Karlsbakk,0
/antoine-colassin/profil/spieler/440953,Antoine Colassin,0
/geronimo-rulli/profil/spieler/229604,Gerónimo Rulli,4
/remko-pasveer/profil/spieler/25520,Remko Pasveer,0
/maarten-stekelenburg/profil/spieler/4311,Maarten Stekelenburg,4
/jurrien-timber/profil/spieler/420243,Jurrien Timber,2
/calvin-bassey/profil/spieler/461883,Calvin Bassey,3
/ahmetcan-kaplan/profil/spieler/662131,Ahmetcan Kaplan,4
/jorrel-hato/profil/spieler/904802,Jorrel Hato,0
/olivier-aertssen/profil/spieler/720791,Olivier Aertssen,0
/owen-wijndal/profil/spieler/339328,Owen Wijndal,4
/youri-baas/profil/spieler/559327,Youri Baas,0
/devyne-rensch/profil/spieler/557407,Devyne Rensch,4
/jorge-sanchez/profil/spieler/356044,Jorge Sánchez,4
/edson-alvarez/profil/spieler/401356,Edson Álvarez,2
/florian-grillitsch/profil/spieler/195736,Florian Grillitsch,3
/kenneth-taylor/profil/spieler/470394,Kenneth Taylor,4
/youri-regeer/profil/spieler/559324,Youri Regeer,0
/kian-fitz-jim/profil/spieler/559333,Kian Fitz-Jim,0
/mohammed-kudus/profil/spieler/543499,Mohammed Kudus,3
/steven-berghuis/profil/spieler/129554,Steven Berghuis,4
/davy-klaassen/profil/spieler/182932,Davy Klaassen,3
/steven-bergwijn/profil/spieler/284165,Steven Bergwijn,3
/dusan-tadic/profil/spieler/36139,Dusan Tadic,3
/naci-unuvar/profil/spieler/508639,Naci Ünüvar,4
/francisco-conceicao/profil/spieler/487474,Francisco Conceição,4
/brian-brobbey/profil/spieler/473169,Brian Brobbey,4
/lorenzo-lucca/profil/spieler/572265,Lorenzo Lucca,4
/walter-benitez/profil/spieler/296802,Walter Benítez,4
/joel-drommel/profil/spieler/333640,Joël Drommel,0
/kjell-peersman/profil/spieler/654919,Kjell Peersman,0
/boy-waterman/profil/spieler/4391,Boy Waterman,0
/olivier-boscagli/profil/spieler/318508,Olivier Boscagli,4
/jarrad-branthwaite/profil/spieler/661053,Jarrad Branthwaite,4
/armando-obispo/profil/spieler/339337,Armando Obispo,4
/andre-ramalho/profil/spieler/175792,André Ramalho,0
/mauro-junior/profil/spieler/323910,Mauro Júnior,4
/patrick-van-aanholt/profil/spieler/52119,Patrick van Aanholt,4
/jordan-teze/profil/spieler/364245,Jordan Teze,4
/phillipp-mwene/profil/spieler/127573,Phillipp Mwene,0
/ibrahim-sangare/profil/spieler/375885,Ibrahim Sangaré,2
/joey-veerman/profil/spieler/408574,Joey Veerman,4
/erick-gutierrez/profil/spieler/298796,Érick Gutiérrez,4
/xavi-simons/profil/spieler/566931,Xavi Simons,3
/guus-til/profil/spieler/372267,Guus Til,4
/ismael-saibari/profil/spieler/702869,Ismael Saibari,0
/thorgan-hazard/profil/spieler/102226,Thorgan Hazard,3
/johan-bakayoko/profil/spieler/565424,Johan Bakayoko,4
/anwar-el-ghazi/profil/spieler/183720,Anwar El Ghazi,4
/savio/profil/spieler/743591,Sávio,4
/fabio-silva/profil/spieler/505653,Fábio Silva,3
/luuk-de-jong/profil/spieler/72522,Luuk de Jong,4
/justin-bijlow/profil/spieler/315121,Justin Bijlow,4
/timon-wellenreuther/profil/spieler/196829,Timon Wellenreuther,0
/ofir-marciano/profil/spieler/112008,Ofir Marciano,0
/tein-troost/profil/spieler/554530,Tein Troost,0
/david-hancko/profil/spieler/404418,David Hancko,3
/gernot-trauner/profil/spieler/59145,Gernot Trauner,4
/jacob-rasmussen/profil/spieler/283233,Jacob Rasmussen,0
/neraysho-kasanwirjo/profil/spieler/503640,Neraysho Kasanwirjo,0
/quilindschy-hartman/profil/spieler/514285,Quilindschy Hartman,4
/marcos-lopez/profil/spieler/432175,Marcos López,0
/lutsharel-geertruida/profil/spieler/420210,Lutsharel Geertruida,3
/marcus-pedersen/profil/spieler/583404,Marcus Pedersen,4
/mimeirhel-benita/profil/spieler/591880,Mimeirhel Benita,0
/mats-wieffer/profil/spieler/415381,Mats Wieffer,4
/orkun-kokcu/profil/spieler/454567,Orkun Kökcü,3
/quinten-timber/profil/spieler/420213,Quinten Timber,4
/antoni-milambo/profil/spieler/683620,Antoni Milambo,0
/sebastian-szymanski/profil/spieler/320748,Sebastian Szymanski,4
/ezequiel-bullaude/profil/spieler/627068,Ezequiel Bullaude,0
/mohamed-taabouni/profil/spieler/485591,Mohamed Taabouni,0
/igor-paixao/profil/spieler/653610,Igor Paixão,4
/oussama-idrissi/profil/spieler/241391,Oussama Idrissi,4
/javairo-dilrosun/profil/spieler/315125,Javairô Dilrosun,4
/patrik-walemark/profil/spieler/721470,Patrik Walemark,0
/alireza-jahanbakhsh/profil/spieler/213268,Alireza Jahanbakhsh,4
/santiago-gimenez/profil/spieler/552955,Santiago Gimenez,4
/danilo/profil/spieler/519731,Danilo,4
/bento/profil/spieler/691906,Bento,4
/mycael/profil/spieler/743586,Mycael,0
/leo-linck/profil/spieler/742034,Léo Linck,0
/gabriel-pereira/profil/spieler/627213,Gabriel Pereira,0
/ze-ivaldo/profil/spieler/484848,Zé Ivaldo,0
/pedro-henrique/profil/spieler/329720,Pedro Henrique,0
/matheus-felipe/profil/spieler/882916,Matheus Felipe,0
/kaique-rocha/profil/spieler/633377,Kaique Rocha,0
/thiago-heleno/profil/spieler/45431,Thiago Heleno,0
/fernando/profil/spieler/731057,Fernando,0
/khellven/profil/spieler/653348,Khellven,4
/madson/profil/spieler/177845,Madson,0
/erick/profil/spieler/633212,Erick,0
/hugo-moura/profil/spieler/644157,Hugo Moura,0
/fernandinho/profil/spieler/26267,Fernandinho,3
/christian/profil/spieler/658678,Christian,4
/leo-cittadini/profil/spieler/187210,Léo Cittadini,0
/alex-santana/profil/spieler/219835,Alex Santana,0
/david-terans/profil/spieler/261309,David Terans,4
/vitor-bueno/profil/spieler/390368,Vitor Bueno,0
/thiago-andrade/profil/spieler/694606,Thiago Andrade,4
/tomas-cuello/profil/spieler/503052,Tomás Cuello,0
/agustin-canobbio/profil/spieler/457533,Agustín Canobbio,0
/marcelo-cirino/profil/spieler/114514,Marcelo Cirino,0
/emersonn/profil/spieler/743599,Emersonn,0
/vitor-roque/profil/spieler/943837,Vitor Roque,3
/bissoli/profil/spieler/553458,Bissoli,0
/romulo/profil/spieler/957874,Rômulo,0
/luciano-arriagada/profil/spieler/737965,Luciano Arriagada,0
/pablo/profil/spieler/148765,Pablo,0
/willian-bigode/profil/spieler/55338,Willian Bigode,0
/cleiton/profil/spieler/468247,Cleiton,4
/lucao/profil/spieler/412372,Lucão,0
/maycon/profil/spieler/723168,Maycon,0
/leo-ortiz/profil/spieler/374136,Léo Ortiz,4
/natan/profil/spieler/735568,Natan,4
/lucas-cunha/profil/spieler/355496,Lucas Cunha,0
/kevin-lomonaco/profil/spieler/661136,Kevin Lomónaco,0
/leonardo-realpe/profil/spieler/656409,Leonardo Realpe,0
/eduardo-santos/profil/spieler/564546,Eduardo Santos,0
/luan-patrick/profil/spieler/658674,Luan Patrick,0
/luan-candido/profil/spieler/432166,Luan Cândido,4
/juninho-capixaba/profil/spieler/406676,Juninho Capixaba,0
/jose-hurtado/profil/spieler/680506,José Hurtado,0
/aderlan/profil/spieler/101506,Aderlan,0
/jadsom-silva/profil/spieler/612162,Jadsom Silva,0
/raul/profil/spieler/479587,Raul,0
/matheus-fernandes/profil/spieler/351892,Matheus Fernandes,0
/praxedes/profil/spieler/574765,Praxedes,4
/eric-ramires/profil/spieler/614328,Eric Ramires,0
/lucas-evangelista/profil/spieler/270188,Lucas Evangelista,0
/bruninho/profil/spieler/668234,Bruninho,0
/gustavinho/profil/spieler/1084081,Gustavinho,0
/vitinho/profil/spieler/670965,Vitinho,4
/henry-mosquera/profil/spieler/975191,Henry Mosquera,0
/sorriso/profil/spieler/868101,Sorriso,0
/talisson/profil/spieler/1084074,Talisson,0
/helinho/profil/spieler/412365,Helinho,4
/ignacio-laquintana/profil/spieler/577407,Ignacio Laquintana,0
/kawe/profil/spieler/791721,Kawê,0
/alerrandro/profil/spieler/371996,Alerrandro,0
/thiago-borbas/profil/spieler/743951,Thiago Borbas,0
/eduardo-sasha/profil/spieler/162883,Eduardo Sasha,0
/popo/profil/spieler/902507,Popó,0
/joao-paulo/profil/spieler/275412,João Paulo,4
/vladimir/profil/spieler/98930,Vladimir,0
/paulo-mazoti/profil/spieler/813111,Paulo Mazoti,0
/diogenes/profil/spieler/907359,Diógenes,0
/eduardo-bauermann/profil/spieler/294804,Eduardo Bauermann,0
/luiz-felipe/profil/spieler/373150,Luiz Felipe,0
/messias/profil/spieler/401539,Messias,0
/joaquim/profil/spieler/860857,Joaquim,0
/alex/profil/spieler/628223,Alex,0
/maicon/profil/spieler/84695,Maicon,4
/felipe-jonatan/profil/spieler/587786,Felipe Jonatan,0
/lucas-pires/profil/spieler/927768,Lucas Pires,0
/gabriel-inocencio/profil/spieler/788402,Gabriel Inocêncio,0
/nathan/profil/spieler/740273,Nathan,0
/joao-lucas/profil/spieler/672292,João Lucas,0
/cadu/profil/spieler/687678,Cadu,0
/sandry/profil/spieler/574768,Sandry,0
/rodrigo-fernandez/profil/spieler/458047,Rodrigo Fernández,0
/vinicius-balieiro/profil/spieler/813108,Vinicius Balieiro,0
/dodi/profil/spieler/373174,Dodi,0
/alison/profil/spieler/167825,Alison,0
/camacho/profil/spieler/97507,Camacho,0
/ivonei/profil/spieler/627232,Ivonei,0
/ed-carlos/profil/spieler/624870,Ed Carlos,0
/anderson-ceara/profil/spieler/634815,Anderson Ceará,0
/kevin-malthus/profil/spieler/867884,Kevin Malthus,0
/daniel-ruiz-rivera/profil/spieler/650833,Daniel Ruiz Rivera,0
/lucas-lima/profil/spieler/232847,Lucas Lima,4
/luan-dias/profil/spieler/739218,Luan Dias,0
/miguelito/profil/spieler/1063811,Miguelito,0
/yeferson-soteldo/profil/spieler/312294,Yeferson Soteldo,4
/lucas-braga/profil/spieler/606850,Lucas Braga,0
/stiven-mendoza/profil/spieler/131101,Stiven Mendoza,0
/angelo/profil/spieler/743598,Ângelo,4
/renyer/profil/spieler/668236,Renyer,0
/lucas-barbosa/profil/spieler/816144,Lucas Barbosa,0
/tailson/profil/spieler/646434,Tailson,0
/marcos-leonardo/profil/spieler/668267,Marcos Leonardo,3
/bruno-mezenga/profil/spieler/54044,Bruno Mezenga,0
/deivid-washington/profil/spieler/1082850,Deivid Washington,0
/leo-jardim/profil/spieler/288415,Léo Jardim,0
/ivan/profil/spieler/364257,Ivan,0
/halls/profil/spieler/734169,Halls,0
/leotm/profil/spieler/403296,Léo,0
/manuel-capasso/profil/spieler/653152,Manuel Capasso,0
/robson-bambu/profil/spieler/458715,Robson Bambu,4
/miranda/profil/spieler/412376,Miranda,0
/ze-vitor/profil/spieler/982165,Zé Vitor,0
/lucas-piton/profil/spieler/670201,Lucas Piton,4
/paulo-victor/profil/spieler/875511,Paulo Victor,0
/riquelme/profil/spieler/643119,Riquelme,0
/jose-luis-rodriguez/profil/spieler/430339,José Luis Rodríguez,0
/gabriel-dias/profil/spieler/336474,Gabriel Dias,0
/paulinho/profil/spieler/1083888,Paulinho,0
/paulo-henrique/profil/spieler/412594,Paulo Henrique,0
/jair/profil/spieler/239294,Jair,4
/patrick-de-lucca/profil/spieler/689737,Patrick de Lucca,0
/ze-gabriel/profil/spieler/670968,Zé Gabriel,0
/rodrigo/profil/spieler/1009017,Rodrigo,0
/mateus-carvalho/profil/spieler/862574,Mateus Carvalho,0
/andrey-santos/profil/spieler/743600,Andrey Santos,3
/matias-galarza/profil/spieler/661269,Matías Galarza,0
/cauan-barros/profil/spieler/1083966,Cauan Barros,0
/marlon-gomes/profil/spieler/668235,Marlon Gomes,0
/alex-teixeira/profil/spieler/66515,Alex Teixeira,3
/gabriel-carabajal/profil/spieler/280157,Gabriel Carabajal,0
/figueiredo/profil/spieler/703324,Figueiredo,0
/erick-marcus/profil/spieler/834481,Erick Marcus,0
/eguinaldo/profil/spieler/1033963,Eguinaldo,0
/luca-orellano/profil/spieler/636784,Luca Orellano,4
/gabriel-pec/profil/spieler/703321,Gabriel Pec,0
/vinicius-paiva/profil/spieler/689561,Vinícius Paiva,0
/pedro-raul/profil/spieler/547443,Pedro Raul,4
/rwan-seco/profil/spieler/973569,Rwan Seco,0
/pedro-rangel/profil/spieler/841263,Pedro Rangel,0
/fabio/profil/spieler/22415,Fábio,0
/vitor-eudes/profil/spieler/590039,Vitor Eudes,0
/nino/profil/spieler/520454,Nino,4
/vitor-mendes/profil/spieler/686333,Vitor Mendes,0
/manoel/profil/spieler/113586,Manoel,0
/david-braz/profil/spieler/53226,David Braz,0
/luan-freitas/profil/spieler/678376,Luan Freitas,0
/marcelo/profil/spieler/44501,Marcelo,2
/jorge/profil/spieler/345084,Jorge,4
/guga/profil/spieler/592344,Guga,4
/samuel-xavier/profil/spieler/198250,Samuel Xavier,0
/andre/profil/spieler/800176,André,4
/alexsander/profil/spieler/997714,Alexsander,0
/caio-vinicius/profil/spieler/565443,Caio Vinicius,0
/thiago-santos/profil/spieler/346922,Thiago Santos,0
/felipe-melo/profil/spieler/35537,Felipe Melo,4
/martinelli/profil/spieler/815558,Martinelli,4
/gabriel-pirani/profil/spieler/813107,Gabriel Pirani,0
/lima/profil/spieler/387611,Lima,0
/ganso/profil/spieler/67920,Ganso,4
/jhon-arias/profil/spieler/588989,Jhon Arias,4
/keno/profil/spieler/346065,Keno,0
/marrony/profil/spieler/599879,Marrony,0
/giovanni/profil/spieler/573131,Giovanni,0
/john-kennedy/profil/spieler/856085,John Kennedy,0
/german-cano/profil/spieler/54590,Germán Cano,0
/lele/profil/spieler/972864,Lelê,0
/alan/profil/spieler/73460,Alan,4
/alexandre-jesus/profil/spieler/739439,Alexandre Jesus,0
/keiller/profil/spieler/417084,Keiller,0
/john/profil/spieler/432914,John,0
/anthoni/profil/spieler/869437,Anthoni,0
/emerson-junior/profil/spieler/813038,Emerson Junior,0
/vitao/profil/spieler/428783,Vitão,4
/nicolas-hernandez/profil/spieler/643750,Nicolás Hernández,0
/rodrigo-moledo/profil/spieler/119434,Rodrigo Moledo,0
/gabriel-mercado/profil/spieler/45319,Gabriel Mercado,0
/igor-gomes/profil/spieler/689640,Igor Gomes,0
/thauan-lara/profil/spieler/749557,Thauan Lara,0
/rene/profil/spieler/212209,Renê,0
/fabricio-bustos/profil/spieler/275381,Fabricio Bustos,4
/johnny/profil/spieler/689505,Johnny,0
/gabriel/profil/spieler/213606,Gabriel,0
/campanharo/profil/spieler/103674,Campanharo,0
/lucas-ramos/profil/spieler/689507,Lucas Ramos,0
/matheus-dias/profil/spieler/815384,Matheus Dias,0
/romulo/profil/spieler/687359,Rômulo,0
/carlos-de-pena/profil/spieler/257740,Carlos de Pena,0
/charles-aranguiz/profil/spieler/89701,Charles Aránguiz,4
/baralhas/profil/spieler/552242,Baralhas,0
/mauricio/profil/spieler/678439,Mauricio,4
/alan-patrick/profil/spieler/104505,Alan Patrick,4
/estevao/profil/spieler/982552,Estêvão,0
/wanderson/profil/spieler/236202,Wanderson,4
/jean-dias/profil/spieler/788362,Jean Dias,0
/pedro-henrique/profil/spieler/213368,Pedro Henrique,0
/gabriel-barros/profil/spieler/738507,Gabriel Barros,0
/alemao/profil/spieler/560417,Alemão,0
/lucca/profil/spieler/982549,Lucca,0
/luiz-adriano/profil/spieler/48974,Luiz Adriano,4
/marcos-felipe/profil/spieler/283166,Marcos Felipe,0
/mateus-claus/profil/spieler/733453,Mateus Claus,0
/danilo-fernandes/profil/spieler/99439,Danilo Fernandes,0
/vitor-hugo/profil/spieler/149752,Vitor Hugo,4
/kanu/profil/spieler/524446,Kanu,0
/raul-gustavo/profil/spieler/792345,Raul Gustavo,0
/david-duarte/profil/spieler/373446,David Duarte,0
/marcos-victor/profil/spieler/980463,Marcos Victor,0
/gabriel-xavier/profil/spieler/740501,Gabriel Xavier,0
/jhoanner-chavez/profil/spieler/713787,Jhoanner Chávez,0
/matheus-bahia/profil/spieler/741021,Matheus Bahia,0
/ryan-carlos/profil/spieler/1082832,Ryan Carlos,0
/andre/profil/spieler/959171,André,0
/cicinho/profil/spieler/101294,Cicinho,0
/nicolas-acevedo/profil/spieler/625569,Nicolás Acevedo,4
/rezende/profil/spieler/793815,Rezende,0
/yago-felipe/profil/spieler/346935,Yago Felipe,0
